member_id,member,state_district,ticker,instrument,direction,opened_at,closed_or_marked_at,status,holding_days,holding_return_pct,spy_return_pct,excess_return_pct,return_90d_pct,excess_90d_pct,filing_id,source_url
kathy-manning,Kathy Manning,NC06,ISRG,Stock,Long,2022-02-23,2022-10-12,Closed,231,-32.6,-14.5,-18.1,-21,-14.7,20020481,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020481.pdf
donald-beyer,Donald Sternoff Honorable Beyer Jr,VA08,FNV,Stock,Long,2021-05-06,2021-10-04,Closed,151,-11.9,2.9,-14.8,10.1,5,20018752,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018752.pdf
earl-blumenauer,Earl Blumenauer,OR03,PFE,Stock,Long,2021-05-07,2022-03-14,Closed,311,35.4,-0.2,35.6,14.9,9.9,20018890,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018890.pdf
earl-blumenauer,Earl Blumenauer,OR03,PFE,Stock,Long,2024-02-12,2026-09-11,Open · latest mark,942,18.1,57.2,-39,2.8,-1.5,20024580,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2024/20024580.pdf
josh-gottheimer,Josh Gottheimer,NJ05,TT,Stock,Long,2021-05-12,2026-09-11,Residual · latest mark,1948,164.8,102.4,62.5,8,-1.6,20018854,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018854.pdf
josh-gottheimer,Josh Gottheimer,NJ05,VRSK,Stock,Long,2021-05-12,2023-02-06,Closed,635,4,3.8,0.3,9.2,-0.4,20018854,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018854.pdf
marjorie-greene,Marjorie Taylor Greene,GA14,BDX,Stock,Long,2021-05-12,2026-09-11,Open · latest mark,1948,5.7,102.4,-96.7,-0.9,-10.5,20018905,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018905.pdf
marjorie-greene,Marjorie Taylor Greene,GA14,TFC,Stock,Long,2021-05-12,2021-12-16,Closed,218,1.6,15.8,-14.2,-2,-11.6,20018905,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018905.pdf
donald-beyer,Donald Sternoff Honorable Beyer Jr,VA08,MS,Stock,Long,2021-05-13,2026-09-11,Open · latest mark,1947,198.4,100,98.4,23.3,14.8,20018752,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018752.pdf
josh-gottheimer,Josh Gottheimer,NJ05,RVLV,Stock,Long,2021-05-13,2026-09-11,Open · latest mark,1947,-51.7,100,-151.7,50.9,42.4,20018854,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018854.pdf
susie-lee,Susie Lee,NV03,CZR,Stock,Long,2021-05-14,2022-11-30,Closed,565,-48.5,0,-48.5,-4.9,-12.1,20018866,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018866.pdf
susie-lee,Susie Lee,NV03,CWH,Stock,Long,2021-05-14,2021-06-10,Closed,27,-13,1.7,-14.7,-11.6,-18.8,20018866,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018866.pdf
susie-lee,Susie Lee,NV03,CARR,Stock,Long,2021-05-14,2021-09-24,Closed,133,22,7.3,14.8,28.6,21.4,20018866,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018866.pdf
susie-lee,Susie Lee,NV03,SWK,Stock,Long,2021-05-14,2022-11-30,Closed,565,-60.5,0,-60.5,-6.7,-13.9,20018866,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018866.pdf
susie-lee,Susie Lee,NV03,SYF,Stock,Long,2021-05-14,2021-09-30,Closed,139,4.9,3.7,1.2,10.8,3.6,20018866,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018866.pdf
susie-lee,Susie Lee,NV03,TNL,Stock,Long,2021-05-14,2021-06-28,Closed,45,-10.8,2.9,-13.8,-19.3,-26.5,20018866,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018866.pdf
susie-lee,Susie Lee,NV03,WHR,Stock,Long,2021-05-14,2021-06-10,Closed,27,-9.2,1.7,-10.9,-5.9,-13.1,20018866,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018866.pdf
kathy-manning,Kathy Manning,NC06,FB,Stock,Long,2022-07-15,2026-09-11,Residual · latest mark,442,16.1,109.4,-93.2,,,20021470,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20021470.pdf
marjorie-greene,Marjorie Taylor Greene,GA14,NSRGY,Stock,Long,2021-05-18,2026-09-11,Open · latest mark,1942,-9,99.2,-108.1,3.8,-5.1,20018935,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018935.pdf
marjorie-greene,Marjorie Taylor Greene,GA14,VMC,Stock,Long,2021-05-18,2026-09-11,Open · latest mark,1942,38.9,99.2,-60.2,-1,-9.9,20018935,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018935.pdf
kevin-hern,Kevin Hern,OK01,EMR,Stock,Long,2021-05-18,2026-09-11,Open · latest mark,1942,79.2,99.2,-20,10.5,1.7,20018919,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018919.pdf
kevin-hern,Kevin Hern,OK01,FCX,Stock,Long,2021-05-18,2026-09-11,Open · latest mark,1942,74.9,99.2,-24.3,-15.4,-24.2,20018919,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018919.pdf
kevin-hern,Kevin Hern,OK01,IQV,Stock,Long,2021-05-18,2022-04-22,Closed,339,-1,4.8,-5.8,10.7,1.9,20018919,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018919.pdf
kevin-hern,Kevin Hern,OK01,VUZI,Stock,Long,2021-05-18,2021-12-20,Closed,216,-47.6,11.6,-59.1,-25.9,-34.7,20018919,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018919.pdf
lois-frankel,Lois Frankel,FL21,CMCSA,Stock,Long,2021-05-19,2023-09-08,Closed,842,-12.1,12.1,-24.2,10.1,1.7,20018944,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018944.pdf
josh-gottheimer,Josh Gottheimer,NJ05,ORCL,Stock,Long,2021-05-19,2026-09-11,Residual · latest mark,1941,104.9,99.7,5.2,15.9,7.5,20018854,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018854.pdf
marjorie-greene,Marjorie Taylor Greene,GA14,AMD,Stock,Long,2021-05-19,2026-09-11,Open · latest mark,1941,577.1,99.7,477.4,41.1,32.7,20018935,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018935.pdf
marjorie-greene,Marjorie Taylor Greene,GA14,BHP,Stock,Long,2021-05-19,2026-09-11,Open · latest mark,1941,86,99.7,-13.7,-5.8,-14.2,20018935,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018935.pdf
marjorie-greene,Marjorie Taylor Greene,GA14,STX,Stock,Long,2021-05-19,2026-09-11,Open · latest mark,1941,867.9,99.7,768.2,-9.4,-17.8,20018935,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018935.pdf
marjorie-greene,Marjorie Taylor Greene,GA14,SO,Stock,Long,2021-05-19,2026-09-11,Open · latest mark,1941,65.2,99.7,-34.5,4.9,-3.5,20018935,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018935.pdf
pete-sessions,Pete Sessions,TX32,MO,Stock,Long,2021-05-19,2024-09-10,Closed,1210,42.5,40.1,2.4,-0.1,-8.5,20019060,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019060.pdf
josh-gottheimer,Josh Gottheimer,NJ05,TLK,Stock,Long,2021-05-20,2024-06-18,Closed,1125,-13.3,38.1,-51.4,5,-1.1,20018854,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018854.pdf
josh-gottheimer,Josh Gottheimer,NJ05,TLK,Stock,Long,2024-07-19,2024-12-16,Closed,150,-16.7,10.9,-27.5,-2.1,-8.5,20025678,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2024/20025678.pdf
josh-gottheimer,Josh Gottheimer,NJ05,TLK,Stock,Long,2025-01-16,2025-03-19,Closed,62,-8.5,-4.1,-4.4,-9.6,1.3,20026732,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20026732.pdf
josh-gottheimer,Josh Gottheimer,NJ05,TLK,Stock,Long,2025-04-21,2026-09-11,Open · latest mark,508,14.1,50.8,-36.7,19.4,-3.1,20030338,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20030338.pdf
kevin-hern,Kevin Hern,OK01,AHCO,Stock,Long,2021-05-20,2022-04-01,Closed,316,-32.1,10.5,-42.6,-4.6,-10.7,20018919,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018919.pdf
kevin-hern,Kevin Hern,OK01,ADBE,Stock,Long,2021-05-20,2022-12-19,Closed,578,-33.1,-6.1,-27.1,27.5,21.4,20018919,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018919.pdf
kevin-hern,Kevin Hern,OK01,BSX,Stock,Long,2021-05-20,2026-09-11,Residual · latest mark,1940,2.5,97.6,-95,5.2,-0.9,20018919,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018919.pdf
kevin-hern,Kevin Hern,OK01,MTBC,Stock,Long,2021-05-20,2022-05-16,No price match,,,,,,,20018919,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018919.pdf
nancy-pelosi,Nancy Pelosi,CA12,AMZN,Call,Long,2021-05-21,2022-06-17,Expiry inferred,392,-33.7,-10.3,-23.4,-0.5,-6.8,20019004,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019004.pdf
pete-sessions,Pete Sessions,TX32,BABA,Stock,Long,2021-05-24,2023-12-28,Closed,948,-62.8,18.5,-81.3,-24.9,-31.1,20019060,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019060.pdf
bob-gibbs,Bob Gibbs,OH07,STM,Stock,Long,2021-05-25,2021-11-24,Closed,183,33.7,13,20.8,16.7,9.5,20018821,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018821.pdf
dwight-evans,Dwight Evans,PA03,CE,Stock,Long,2021-05-26,2022-03-30,Closed,308,-10.6,10.9,-21.5,-3.5,-10.8,20019061,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019061.pdf
dwight-evans,Dwight Evans,PA03,CSX,Stock,Long,2021-05-26,2023-02-28,Closed,643,-6.7,-2.9,-3.8,0,-7.3,20019061,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019061.pdf
dwight-evans,Dwight Evans,PA03,PWR,Stock,Long,2021-05-26,2026-09-11,Residual · latest mark,1934,595.8,95.8,500.1,5.1,-2.1,20019061,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019061.pdf
kevin-hern,Kevin Hern,OK01,CDNS,Stock,Long,2021-05-26,2026-09-11,Open · latest mark,1934,128.2,95.8,32.4,25,17.8,20018919,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018919.pdf
kevin-hern,Kevin Hern,OK01,PRGS,Stock,Long,2021-05-26,2026-03-16,Closed,1755,-21,70.5,-91.5,2.2,-5,20018919,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018919.pdf
kevin-hern,Kevin Hern,OK01,PTC,Stock,Long,2021-05-26,2026-09-11,Open · latest mark,1934,-1.6,95.8,-97.4,-1.2,-8.5,20018919,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018919.pdf
susie-lee,Susie Lee,NV03,PANW,Stock,Long,2021-05-26,2022-11-30,Closed,553,38.6,-0.6,39.2,20.1,12.9,20018866,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018866.pdf
patrick-fallon,Patrick Fallon,TX04,DE,Stock,Long,2021-05-27,2021-05-27,Closed,0,0,0,0,4.2,-3.2,20018998,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018998.pdf
patrick-fallon,Patrick Fallon,TX04,DE,Stock,Long,2021-08-10,2021-08-25,Closed,15,-0.1,1.4,-1.5,-3.9,-10.2,20019418,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019418.pdf
david-mckinley,David B. McKinley,WV01,SWK,Stock,Long,2021-05-27,2022-09-21,Closed,482,-59.8,-8,-51.7,-9.1,-16.5,20018830,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018830.pdf
earl-blumenauer,Earl Blumenauer,OR03,AZO,Stock,Long,2021-05-28,2026-09-11,Open · latest mark,1932,104.5,95.3,9.2,13,6.4,20018890,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018890.pdf
earl-blumenauer,Earl Blumenauer,OR03,QCOM,Stock,Long,2022-02-24,2022-03-14,Closed,18,-15.5,-2.6,-12.9,-21.6,-14.6,20020675,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020675.pdf
earl-blumenauer,Earl Blumenauer,OR03,QCOM,Stock,Long,2024-02-12,2026-09-11,Open · latest mark,942,25.9,57.2,-31.3,19.5,15.2,20024580,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2024/20024580.pdf
thomas-suozzi,Thomas Suozzi,NY03,SPLK,Stock,Long,2021-06-02,2021-06-04,No price match,,,,,,,20019379,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019379.pdf
marjorie-greene,Marjorie Taylor Greene,GA14,SQ,Stock,Long,2021-06-03,2026-09-11,No price match,,,,,,,20018953,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018953.pdf
nancy-pelosi,Nancy Pelosi,CA12,NVDA,Call,Long,2021-06-03,2022-06-17,Expiry inferred,379,-6.3,-11.1,4.8,32.3,24.1,20019004,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019004.pdf
thomas-suozzi,Thomas Suozzi,NY03,CRSP,Stock,Long,2021-06-03,2021-09-20,Closed,109,6,4.3,1.7,15.1,6.8,20019379,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019379.pdf
thomas-suozzi,Thomas Suozzi,NY03,FINX,Stock,Long,2021-06-03,2026-09-11,Open · latest mark,1926,-37.1,95.9,-133,16.1,7.9,20019379,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019379.pdf
thomas-suozzi,Thomas Suozzi,NY03,PEJ,Stock,Long,2021-06-03,2021-09-17,Closed,106,-5.1,6.1,-11.2,-5.1,-13.4,20019379,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019379.pdf
katherine-clark,Katherine M. Clark,MA05,AY,Stock,Long,2021-06-04,2021-09-16,No price match,,,,,,,20019340,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019340.pdf
katherine-clark,Katherine M. Clark,MA05,SONY,Stock,Long,2021-06-04,2021-09-16,Closed,104,11.5,6.2,5.4,4.7,-2.9,20019340,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019340.pdf
josh-gottheimer,Josh Gottheimer,NJ05,ATRC,Stock,Long,2024-07-19,2026-09-11,Open · latest mark,784,125.7,42.5,83.1,18.2,11.8,20025678,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2024/20025678.pdf
kevin-hern,Kevin Hern,OK01,PXD,Stock,Long,2021-06-09,2023-02-01,No price match,,,,,,,20019089,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019089.pdf
kevin-hern,Kevin Hern,OK01,PXD,Stock,Long,2023-03-17,2024-05-03,No price match,,,,,,,20022699,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20022699.pdf
thomas-suozzi,Thomas Suozzi,NY03,XLRE,Stock,Long,2021-06-09,2021-08-16,Closed,68,4,6.4,-2.3,7.1,-0.3,20019379,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019379.pdf
cindy-axne,Cindy Axne,IA03,AMZN,Stock,Long,2021-06-10,2026-09-11,Open · latest mark,1919,53.3,93.7,-40.4,5.2,-1.5,20019530,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019530.pdf
william-keating,William R. Keating,MA09,ADBE,Stock,Long,2021-06-10,2022-11-09,Closed,517,-44.2,-9.8,-34.4,23.8,17.1,20019116,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019116.pdf
cindy-axne,Cindy Axne,IA03,KEYS,Stock,Long,2021-06-11,2026-09-11,Open · latest mark,1918,129.1,93.4,35.7,22.3,16.1,20019530,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019530.pdf
thomas-suozzi,Thomas Suozzi,NY03,TSM,Stock,Long,2021-06-11,2021-10-06,Closed,117,-6.8,3.2,-10,4.1,-2,20019379,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019379.pdf
josh-gottheimer,Josh Gottheimer,NJ05,PNGAY,Stock,Long,2021-07-16,2023-09-15,Closed,791,-27.5,6.3,-33.8,-21.9,-24.8,20019257,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019257.pdf
josh-gottheimer,Josh Gottheimer,NJ05,PNGAY,Stock,Long,2023-10-16,2023-12-11,Closed,56,-22.9,6,-28.9,-25.1,-34.9,20023973,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20023973.pdf
josh-gottheimer,Josh Gottheimer,NJ05,PNGAY,Stock,Long,2024-01-11,2026-09-11,Open · latest mark,974,95,65.3,29.7,-2,-10.3,20024461,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2024/20024461.pdf
susie-lee,Susie Lee,NV03,ALYF,Stock,Long,2021-06-15,2026-09-11,No price match,,,,,,,20019023,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019023.pdf
marjorie-greene,Marjorie Taylor Greene,GA14,ABBV,Stock,Long,2021-06-16,2026-09-11,Open · latest mark,1913,170.4,94.4,76,-6.8,-12.4,20018953,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018953.pdf
marjorie-greene,Marjorie Taylor Greene,GA14,AMAT,Stock,Long,2021-06-16,2026-09-11,Open · latest mark,1913,248,94.4,153.6,2.5,-3.1,20018953,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018953.pdf
marjorie-greene,Marjorie Taylor Greene,GA14,T,Stock,Long,2021-06-16,2026-09-11,Open · latest mark,1913,64.5,94.4,-29.9,-3.7,-9.2,20018953,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018953.pdf
marjorie-greene,Marjorie Taylor Greene,GA14,CVX,Stock,Long,2021-06-16,2026-09-11,Open · latest mark,1913,141.7,94.4,47.4,-11.1,-16.7,20018953,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018953.pdf
marjorie-greene,Marjorie Taylor Greene,GA14,IP,Stock,Long,2021-06-16,2026-09-11,Open · latest mark,1913,-26.4,94.4,-120.7,-6.4,-12,20018953,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018953.pdf
marjorie-greene,Marjorie Taylor Greene,GA14,KMI,Stock,Long,2021-06-16,2026-09-11,Open · latest mark,1913,117.8,94.4,23.5,-13.8,-19.3,20018953,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018953.pdf
marjorie-greene,Marjorie Taylor Greene,GA14,WBA,Stock,Long,2021-06-16,2026-09-11,No price match,,,,,,,20018953,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018953.pdf
susie-lee,Susie Lee,NV03,CWK,Stock,Long,2021-06-17,2022-11-30,Closed,531,-37,-1.3,-35.8,1.7,-4.8,20019023,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019023.pdf
michael-garcia,Michael Garcia,CA25,GME,Stock,Long,2021-06-21,2026-09-11,Open · latest mark,1908,-57.8,94.3,-152.1,2.3,-2.9,20019082,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019082.pdf
john-curtis,John Curtis,UT03,ADBE,Stock,Long,2022-10-21,2023-12-04,Closed,409,97.3,23.9,73.4,11.8,7.5,20021965,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20021965.pdf
john-curtis,John Curtis,UT03,AMD,Stock,Long,2021-06-22,2023-12-04,Closed,895,41.9,11.7,30.2,21.5,18.6,20019020,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019020.pdf
john-curtis,John Curtis,UT03,ANTM,Stock,Long,2021-06-22,2022-03-09,No price match,,,,,,,20019020,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019020.pdf
john-curtis,John Curtis,UT03,BAC,Stock,Long,2021-06-22,2026-09-11,Residual · latest mark,1907,78.2,93.3,-15.1,-1.7,-4.6,20019020,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019020.pdf
john-curtis,John Curtis,UT03,BSX,Stock,Long,2021-06-22,2023-12-04,Closed,895,25,11.7,13.3,-0.4,-3.3,20019020,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019020.pdf
john-curtis,John Curtis,UT03,STZ,Stock,Long,2021-06-22,2023-12-04,Closed,895,10.7,11.7,-0.9,-6.2,-9.1,20019020,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019020.pdf
john-curtis,John Curtis,UT03,FISV,Stock,Long,2021-06-22,2026-09-11,Residual · latest mark,1907,-52.4,93.3,-145.6,-0.9,-3.8,20019020,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019020.pdf
john-curtis,John Curtis,UT03,ICE,Stock,Long,2022-03-09,2023-12-04,Closed,635,-8.3,9.8,-18.1,-20.8,-18.3,20020679,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020679.pdf
john-curtis,John Curtis,UT03,RTX,Stock,Long,2021-06-22,2023-12-04,Closed,895,1.1,11.7,-10.5,-3.9,-6.8,20019020,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019020.pdf
john-curtis,John Curtis,UT03,CRM,Stock,Long,2022-06-28,2023-12-04,Closed,524,46.2,22.4,23.8,-14.7,-10.8,20021342,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20021342.pdf
patrick-fallon,Patrick Fallon,TX04,CRWD,Stock,Long,2021-06-24,2021-07-23,Closed,29,6,3.5,2.5,2.4,-0.9,20018998,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018998.pdf
patrick-fallon,Patrick Fallon,TX04,CRWD,Stock,Long,2021-10-01,2021-10-01,Closed,0,0,0,0,-16.2,-26.2,20019582,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019582.pdf
patrick-fallon,Patrick Fallon,TX04,CRWD,Stock,Long,2021-10-01,2021-10-18,Closed,17,14.5,3,11.5,-16.2,-26.2,20019752,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019752.pdf
josh-gottheimer,Josh Gottheimer,NJ05,KO,Stock,Long,2022-01-31,2023-03-06,Closed,399,1.9,-8.6,10.5,6.7,14.9,20020393,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020393.pdf
josh-gottheimer,Josh Gottheimer,NJ05,KO,Stock,Long,2024-08-02,2024-12-16,Closed,136,-8.5,14.2,-22.7,-5.2,-12.2,20025804,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2024/20025804.pdf
josh-gottheimer,Josh Gottheimer,NJ05,KO,Stock,Long,2025-01-16,2026-09-11,Residual · latest mark,603,48,31.4,16.6,16,26.9,20026732,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20026732.pdf
josh-gottheimer,Josh Gottheimer,NJ05,PGR,Stock,Long,2021-06-24,2026-09-11,Residual · latest mark,1905,154.5,92.4,62.1,-3.7,-7,20019076,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019076.pdf
kevin-hern,Kevin Hern,OK01,ASXC,Stock,Long,2021-06-25,2021-12-20,No price match,,,,,,,20019089,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019089.pdf
kevin-hern,Kevin Hern,OK01,LIN,Stock,Long,2021-06-25,2023-01-31,Closed,585,18.7,-2.5,21.2,9.2,5,20019089,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019089.pdf
kevin-hern,Kevin Hern,OK01,LIN,Stock,Long,2023-03-28,2026-09-11,Open · latest mark,1263,40.4,101.3,-60.8,7.1,-2.4,20022699,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20022699.pdf
kevin-hern,Kevin Hern,OK01,MASI,Stock,Long,2021-06-25,2022-12-19,No price match,,,,,,,20019089,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019089.pdf
christopher-jacobs,Christopher L. Jacobs,NY27,CDEV,Stock,Long,2021-06-29,2022-06-16,No price match,,,,,,,20019144,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019144.pdf
lois-frankel,Lois Frankel,FL21,RGLD,Stock,Long,2021-06-30,2023-09-08,Closed,800,-1.9,7.3,-9.2,-13.7,-15.3,20019173,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019173.pdf
pete-sessions,Pete Sessions,TX32,BNS,Stock,Long,2021-06-30,2023-11-02,Closed,855,-24.3,4.1,-28.4,-3.5,-5.2,20019060,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019060.pdf
pete-sessions,Pete Sessions,TX32,HNDL,Stock,Long,2021-06-30,2026-09-11,Open · latest mark,1899,24.9,91,-66.2,-0.7,-2.3,20019060,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019060.pdf
roger-williams,Roger Williams,TX25,STLA,Stock,Long,2021-06-30,2026-09-11,Open · latest mark,1899,-62.5,91,-153.5,-3.3,-5,20025151,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2024/20025151.pdf
josh-gottheimer,Josh Gottheimer,NJ05,LOPE,Stock,Long,2024-05-06,2026-09-11,Open · latest mark,858,9.3,51.9,-42.6,9.8,6.3,20025207,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2024/20025207.pdf
kevin-hern,Kevin Hern,OK01,DHR,Stock,Long,2021-07-01,2023-01-31,Closed,579,-2.4,-3.4,1,12.7,11.5,20019334,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019334.pdf
kevin-hern,Kevin Hern,OK01,DXCM,Stock,Long,2021-07-01,2024-12-31,Closed,1279,-27.1,43.2,-70.4,27.8,26.6,20019334,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019334.pdf
kevin-hern,Kevin Hern,OK01,ETV,Stock,Long,2021-07-01,2026-09-11,Open · latest mark,1898,46.6,90,-43.4,0.7,-0.6,20019334,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019334.pdf
rick-larsen,Rick Larsen,WA02,ALL,Stock,Long,2021-07-01,2023-07-05,Closed,734,-12.5,6.1,-18.6,-2,-3.3,20023043,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20023043.pdf
rick-larsen,Rick Larsen,WA02,EOG,Stock,Long,2021-07-01,2026-09-11,Open · latest mark,1898,120.9,90,30.9,-2.2,-3.5,20023043,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20023043.pdf
rick-larsen,Rick Larsen,WA02,PXD,Stock,Long,2021-07-01,2026-09-11,No price match,,,,,,,20023043,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20023043.pdf
