member_id,member,state_district,ticker,instrument,direction,opened_at,closed_or_marked_at,status,holding_days,holding_return_pct,spy_return_pct,excess_return_pct,return_90d_pct,excess_90d_pct,filing_id,source_url
richard-allen,Richard W. Allen,GA12,CHD,Stock,Long,2021-01-25,2021-03-10,Closed,44,-6.6,1.4,-7.9,0.8,-8,20023082,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20023082.pdf
richard-allen,Richard W. Allen,GA12,PYPL,Stock,Long,2021-01-25,2021-10-22,Closed,270,-3,19,-22,7.4,-1.4,20023082,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20023082.pdf
richard-allen,Richard W. Allen,GA12,TMO,Stock,Long,2021-01-25,2025-04-11,Closed,1537,-14.7,47.5,-62.2,-5.9,-14.6,20023082,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20023082.pdf
tom-malinowski,Tom Malinowski,NJ07,AI,Stock,Long,2021-03-04,2026-09-14,Open · latest mark,2020,-87.4,117.5,-204.9,-14,-25.9,20018553,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018553.pdf
peter-meijer,Peter Meijer,MI03,SAP,Stock,Long,2021-01-26,2021-02-17,Closed,22,-6.4,2.2,-8.6,6.2,-3,20018188,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018188.pdf
austin-scott,Austin Scott,GA08,JNJ,Stock,Long,2021-01-26,2021-09-10,Closed,227,-0.2,16.8,-17.1,-3.1,-12.3,20018208,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018208.pdf
earl-blumenauer,Earl Blumenauer,OR03,KR,Stock,Long,2022-02-24,2022-03-14,Closed,18,24.7,-2.6,27.3,15.6,22.5,20020675,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020675.pdf
alan-lowenthal,Alan S. Lowenthal,CA47,IFF,Stock,Long,2021-01-27,2021-02-04,Closed,8,14.4,3.1,11.3,29.3,17.4,20018153,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018153.pdf
alan-lowenthal,Alan S. Lowenthal,CA47,DD,Stock,Long,2021-01-27,2021-02-04,Closed,8,-1.2,3.1,-4.3,-0.6,-12.5,20018154,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018154.pdf
lois-frankel,Lois Frankel,FL21,CL,Stock,Long,2021-01-28,2026-09-14,Residual · latest mark,2055,26.5,117,-90.5,0.1,-10.8,20018224,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018224.pdf
james-langevin,James R. Langevin,RI02,PYPL,Call,Long,2022-02-02,2022-02-15,Closed,13,-12.9,-2.5,-10.4,-31.6,-22.9,20020559,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020559.pdf
susie-lee,Susie Lee,NV03,CRWD,Stock,Long,2021-01-28,2021-03-23,Closed,54,-10.3,3.5,-13.8,3.6,-7.2,20018168,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018168.pdf
susie-lee,Susie Lee,NV03,MKTX,Stock,Long,2021-01-28,2021-05-18,Closed,110,-16.5,9.4,-26,-8.7,-19.6,20018168,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018168.pdf
susie-lee,Susie Lee,NV03,Z,Stock,Long,2021-01-28,2021-05-21,Closed,113,-17,10.2,-27.3,2.7,-8.2,20018168,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018168.pdf
peter-meijer,Peter Meijer,MI03,BABA,Stock,Long,2021-02-11,2021-02-17,Closed,6,0.7,0.4,0.3,-18.2,-22.3,20022151,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20022151.pdf
peter-meijer,Peter Meijer,MI03,SBGSY,Stock,Long,2021-01-28,2021-02-17,Closed,20,2.3,3.9,-1.6,9.8,-1.1,20018188,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018188.pdf
john-yarmuth,John A. Yarmuth,KY03,CTAS,Stock,Long,2021-01-28,2026-09-14,Open · latest mark,2055,161.2,117,44.2,6.6,-4.3,20018244,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018244.pdf
marie-newman,Marie Newman,IL03,CHWY,Stock,Long,2021-02-01,2021-02-05,Closed,4,9.1,3.1,6.1,-21.4,-32.7,20018385,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018385.pdf
marie-newman,Marie Newman,IL03,CHWY,Stock,Long,2021-02-08,2021-02-12,Closed,4,10.1,0.5,9.6,-34.1,-42.6,20018385,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018385.pdf
marie-newman,Marie Newman,IL03,CHWY,Stock,Long,2021-02-16,2021-04-05,Closed,48,-29.5,3.9,-33.5,-38.8,-45.1,20018385,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018385.pdf
marie-newman,Marie Newman,IL03,CHWY,Stock,Long,2021-07-02,2021-07-09,Closed,7,6.2,0.4,5.8,-15.4,-14.7,20019240,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019240.pdf
anthony-gonzalez,Anthony E. Gonzalez,OH16,CHTR,Stock,Long,2021-02-01,2026-09-14,Open · latest mark,2051,-76.1,117.8,-193.9,12.4,1.1,20018126,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018126.pdf
marie-newman,Marie Newman,IL03,KR,Stock,Long,2021-02-01,2021-03-05,Closed,32,2.7,2,0.8,9,-2.3,20018385,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018385.pdf
marie-newman,Marie Newman,IL03,PFE,Stock,Long,2021-02-01,2021-02-19,Closed,18,-3.8,3.7,-7.5,8,-3.3,20018385,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018385.pdf
marie-newman,Marie Newman,IL03,VRM,Stock,Long,2021-02-01,2021-02-04,No price match,,,,,,,20018385,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018385.pdf
marie-newman,Marie Newman,IL03,VRM,Stock,Long,2021-02-09,2021-03-01,No price match,,,,,,,20018385,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018385.pdf
kathy-manning,Kathy Manning,NC06,V,Stock,Long,2021-02-02,2022-06-15,Closed,498,-2.2,1,-3.3,15,5,20020423,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020423.pdf
kathy-manning,Kathy Manning,NC06,V,Stock,Long,2022-07-15,2026-09-14,Residual · latest mark,1522,84.6,108.4,-23.8,-11.9,-7.3,20021470,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20021470.pdf
marie-newman,Marie Newman,IL03,EA,Stock,Long,2021-02-04,2021-02-11,No price match,,,,,,,20018385,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018385.pdf
marie-newman,Marie Newman,IL03,EA,Stock,Long,2021-03-22,2021-03-26,No price match,,,,,,,20018592,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018592.pdf
marie-newman,Marie Newman,IL03,NKE,Stock,Long,2021-02-04,2021-02-12,Closed,8,1.1,1.7,-0.6,-5.8,-13.8,20018385,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018385.pdf
marie-newman,Marie Newman,IL03,NKE,Stock,Long,2021-04-16,2021-07-09,Closed,84,20.1,4.7,15.4,20.6,16.1,20018702,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018702.pdf
josh-gottheimer,Josh Gottheimer,NJ05,ALLY,Stock,Long,2021-02-05,2026-04-09,Closed,1889,18,88.4,-70.4,27.6,19.2,20018333,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018333.pdf
josh-gottheimer,Josh Gottheimer,NJ05,SYF,Stock,Long,2021-02-05,2026-04-09,Closed,1889,117.5,88.4,29.1,21,12.6,20018333,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018333.pdf
marie-newman,Marie Newman,IL03,TRV,Stock,Long,2021-02-05,2021-02-19,Closed,14,0.7,0.6,0.1,11.4,3,20018385,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018385.pdf
marie-newman,Marie Newman,IL03,TRV,Stock,Long,2021-08-02,2026-09-14,Open · latest mark,1869,180.7,86,94.6,8.6,3.3,20019443,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019443.pdf
greg-steube,Greg Steube,FL17,SNV,Stock,Long,2021-02-06,2022-08-25,No price match,,,,,,,20018273,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018273.pdf
greg-steube,Greg Steube,FL17,SNV,Stock,Long,2023-02-06,2023-07-03,No price match,,,,,,,20022574,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20022574.pdf
greg-steube,Greg Steube,FL17,SNV,Stock,Long,2024-02-16,2024-03-28,No price match,,,,,,,20024660,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2024/20024660.pdf
mo-brooks,Mo Brooks,AL05,T,Stock,Long,2021-10-12,2021-10-12,Closed,0,0,0,0,6.9,-0.9,20019626,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019626.pdf
bob-gibbs,Bob Gibbs,OH07,IBM,Stock,Long,2021-02-08,2026-09-14,Open · latest mark,2044,164.5,109.8,54.7,20.6,12.1,20018238,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018238.pdf
marie-newman,Marie Newman,IL03,PTON,Stock,Long,2021-02-08,2021-02-12,Closed,4,6.7,0.5,6.1,-42.2,-50.6,20018385,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018385.pdf
marie-newman,Marie Newman,IL03,PTON,Stock,Long,2021-02-19,2021-04-01,Closed,41,-19.8,3,-22.8,-28.1,-34.9,20018385,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018385.pdf
marie-newman,Marie Newman,IL03,PTON,Stock,Long,2021-04-19,2021-06-18,Closed,60,1.3,0.3,1,2.6,-1.6,20018702,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018702.pdf
marie-newman,Marie Newman,IL03,PTON,Stock,Long,2021-09-08,2021-09-10,Closed,2,17.3,-1.2,18.5,-57.1,-61.3,20019581,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019581.pdf
marie-newman,Marie Newman,IL03,SNAP,Stock,Long,2021-02-08,2021-02-19,Closed,11,2.7,-0.1,2.9,-14.2,-22.7,20018385,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018385.pdf
susie-lee,Susie Lee,NV03,AEIS,Stock,Long,2021-02-09,2021-05-21,Closed,101,-14.4,6.7,-21.1,-25.5,-32.9,20018329,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018329.pdf
susie-lee,Susie Lee,NV03,BRKS,Stock,Long,2021-02-09,2021-05-21,No price match,,,,,,,20018329,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018329.pdf
susie-lee,Susie Lee,NV03,LEA,Stock,Long,2021-02-09,2021-06-21,Closed,132,7.6,8.6,-0.9,17.8,10.4,20018329,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018329.pdf
pete-sessions,Pete Sessions,TX32,LOW,Stock,Long,2021-02-09,2023-11-02,Closed,996,14.9,14.9,0,19.2,11.8,20018672,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018672.pdf
richard-allen,Richard W. Allen,GA12,DE,Stock,Long,2021-02-10,2024-08-14,Closed,1281,17.1,46.7,-29.6,22.5,15.9,20018393,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018393.pdf
richard-allen,Richard W. Allen,GA12,FCX,Stock,Long,2021-02-10,2021-10-04,Closed,236,5.2,11,-5.8,43.7,37.2,20018393,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018393.pdf
virginia-foxx,Virginia Foxx,NC05,PAA,Stock,Long,2021-02-10,2022-06-23,Closed,498,25.3,-1.1,26.4,20,13.5,20018306,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018306.pdf
virginia-foxx,Virginia Foxx,NC05,PAA,Stock,Long,2023-03-24,2023-10-03,Closed,193,32.1,7.3,24.8,18.7,8,20022646,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20022646.pdf
richard-allen,Richard W. Allen,GA12,ALB,Stock,Long,2021-02-10,2023-12-21,Closed,1044,-4.6,26.7,-31.3,3.1,-3.4,20023082,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20023082.pdf
susie-lee,Susie Lee,NV03,W,Stock,Long,2021-02-11,2021-03-08,Closed,25,5.1,-2.3,7.4,2.8,-1.3,20018329,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018329.pdf
mark-green,Mark Dr Green,TN07,PSXP,Stock,Long,2021-02-12,2021-10-15,No price match,,,,,,,20018065,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018065.pdf
susie-lee,Susie Lee,NV03,CDNS,Stock,Long,2021-02-12,2021-06-09,Closed,117,-14.1,7.7,-21.8,-16.2,-21,20018329,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018329.pdf
brian-mast,Brian Mast,FL18,ESGC,Stock,Long,2021-02-12,2021-08-05,No price match,,,,,,,20021542,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20021542.pdf
josh-gottheimer,Josh Gottheimer,NJ05,FCX,Stock,Long,2021-02-16,2024-02-29,Closed,1108,19.9,35.4,-15.5,34.6,28.3,20018333,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018333.pdf
josh-gottheimer,Josh Gottheimer,NJ05,FCX,Stock,Long,2024-04-29,2024-06-18,Closed,50,-9,7.5,-16.5,-13.9,-21,20025020,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2024/20025020.pdf
josh-gottheimer,Josh Gottheimer,NJ05,FCX,Stock,Long,2024-07-19,2024-09-24,Closed,67,6.1,4.4,1.8,4.8,-1.6,20025678,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2024/20025678.pdf
josh-gottheimer,Josh Gottheimer,NJ05,FCX,Stock,Long,2026-04-15,2026-09-14,Open · latest mark,152,1.2,9,-7.8,-9.8,-17.5,20034585,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2026/20034585.pdf
josh-gottheimer,Josh Gottheimer,NJ05,TPR,Stock,Long,2021-02-16,2023-08-10,Closed,905,-6,17.9,-24,21.3,15,20018333,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018333.pdf
marie-newman,Marie Newman,IL03,ETN,Stock,Long,2021-02-16,2021-02-26,Closed,10,4.2,-3,7.2,19.2,12.9,20018385,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018385.pdf
lois-frankel,Lois Frankel,FL21,MS,Stock,Long,2021-02-17,2023-09-08,Closed,933,21.8,17.8,4,15.8,10.4,20018420,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018420.pdf
josh-gottheimer,Josh Gottheimer,NJ05,SHOP,Stock,Long,2021-02-17,2021-03-16,Closed,27,-19.8,0.9,-20.7,-20.5,-25.8,20018333,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018333.pdf
josh-gottheimer,Josh Gottheimer,NJ05,SHOP,Stock,Long,2023-01-17,2026-09-14,Residual · latest mark,1336,234.9,100.1,134.8,21.4,16.9,20022412,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20022412.pdf
virginia-foxx,Virginia Foxx,NC05,AM,Stock,Long,2021-02-18,2022-02-17,Closed,364,29.5,13.4,16.2,26.6,21.1,20018306,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018306.pdf
virginia-foxx,Virginia Foxx,NC05,TPCO,Stock,Long,2021-02-18,2021-05-27,No price match,,,,,,,20018306,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018306.pdf
susie-lee,Susie Lee,NV03,AQUA,Stock,Long,2021-02-18,2023-05-09,No price match,,,,,,,20018329,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018329.pdf
brian-mast,Brian Mast,FL18,APHA,Stock,Long,2021-02-18,2026-09-15,No price match,,,,,,,20018412,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018412.pdf
virginia-foxx,Virginia Foxx,NC05,PM,Stock,Long,2021-02-19,2021-03-23,Closed,32,4.4,0.2,4.2,15.5,8.7,20018306,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018306.pdf
virginia-foxx,Virginia Foxx,NC05,PM,Stock,Long,2021-09-28,2022-03-23,Closed,176,-4.8,3,-7.8,-3.7,-14.1,20019557,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019557.pdf
sara-jacobs,Sara Jacobs,CA53,LPLA,Stock,Long,2021-02-19,2021-04-09,Closed,49,11.2,5.8,5.4,12.9,6.1,20018354,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018354.pdf
sara-jacobs,Sara Jacobs,CA53,PAYC,Stock,Long,2021-02-19,2021-04-09,Closed,49,-4.7,5.8,-10.6,-17.1,-23.9,20018354,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018354.pdf
sara-jacobs,Sara Jacobs,CA53,TTEK,Stock,Long,2021-02-19,2021-04-09,Closed,49,-0.4,5.8,-6.3,-16.2,-23,20018354,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018354.pdf
sara-jacobs,Sara Jacobs,CA53,TJX,Stock,Long,2021-02-19,2026-09-14,Open · latest mark,2033,101.5,110.1,-8.5,-0.1,-6.9,20018354,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018354.pdf
marie-newman,Marie Newman,IL03,R,Stock,Long,2021-02-19,2021-03-19,Closed,28,11.5,0.2,11.3,22.1,15.2,20018385,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018385.pdf
marie-newman,Marie Newman,IL03,R,Stock,Long,2021-09-07,2026-09-14,Open · latest mark,1833,239.5,80.3,159.2,1.9,-0.1,20019581,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019581.pdf
marie-newman,Marie Newman,IL03,DIS,Stock,Long,2021-02-19,2021-02-26,Closed,7,2.9,-2.5,5.4,-6.7,-13.5,20018385,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018385.pdf
marie-newman,Marie Newman,IL03,DIS,Stock,Long,2021-11-11,2026-09-14,Open · latest mark,1768,-30.9,75,-105.9,-9.2,-8.2,20019971,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019971.pdf
thomas-suozzi,Thomas Suozzi,NY03,QS,Stock,Long,2021-02-19,2021-02-24,Closed,5,-4.3,0.4,-4.7,-55.8,-62.7,20019379,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019379.pdf
james-langevin,James R. Langevin,RI02,SQ,Call,Long,2021-02-22,2021-03-31,No price match,,,,,,,20018308,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018308.pdf
james-langevin,James R. Langevin,RI02,SQ,Call,Long,2022-01-21,2022-02-09,No price match,,,,,,,20020391,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020391.pdf
james-langevin,James R. Langevin,RI02,SQ,Call,Long,2022-04-06,2022-05-13,No price match,,,,,,,20020955,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020955.pdf
james-langevin,James R. Langevin,RI02,SQ,Call,Long,2022-06-13,2022-07-22,No price match,,,,,,,20021338,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20021338.pdf
alan-lowenthal,Alan S. Lowenthal,CA47,AZN,Stock,Long,2021-02-22,2021-12-01,Closed,282,11.5,17.5,-6,15.7,8.1,20018334,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018334.pdf
patrick-fallon,Patrick Fallon,TX04,CVX,Stock,Long,2021-02-23,2021-03-22,Closed,27,2.9,1.6,1.3,7.3,-1.2,20018760,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018760.pdf
patrick-fallon,Patrick Fallon,TX04,CVX,Stock,Long,2021-04-05,2021-04-05,Closed,0,0,0,0,2.7,-4.3,20018760,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018760.pdf
patrick-fallon,Patrick Fallon,TX04,CVX,Stock,Long,2021-04-20,2021-05-18,Closed,28,6.1,-0.1,6.1,-4.1,-7.6,20018760,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018760.pdf
patrick-fallon,Patrick Fallon,TX04,CVX,Stock,Long,2021-05-27,2021-06-28,Closed,32,1,2.3,-1.3,-3.1,-10.5,20018998,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018998.pdf
patrick-fallon,Patrick Fallon,TX04,CVX,Stock,Long,2021-06-29,2021-06-29,Closed,0,0,0,0,0.6,-3.2,20018998,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018998.pdf
patrick-fallon,Patrick Fallon,TX04,FB,Stock,Long,2021-02-23,2021-02-23,No price match,,,,,,,20018760,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018760.pdf
patrick-fallon,Patrick Fallon,TX04,FB,Stock,Long,2021-04-20,2021-04-20,No price match,,,,,,,20018760,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018760.pdf
josh-gottheimer,Josh Gottheimer,NJ05,CREE,Stock,Long,2021-02-23,2021-09-01,No price match,,,,,,,20018333,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018333.pdf
susie-lee,Susie Lee,NV03,BKR,Stock,Long,2021-02-23,2026-09-14,Open · latest mark,2029,170.5,111.5,59.1,5.9,-2.6,20018329,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018329.pdf
susie-lee,Susie Lee,NV03,POOL,Stock,Long,2021-02-23,2021-03-08,Closed,13,3.2,-1.5,4.7,35.8,27.3,20018329,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018329.pdf
susie-lee,Susie Lee,NV03,TER,Stock,Long,2021-02-23,2021-06-09,Closed,106,-3.8,9.2,-13,-1.6,-10.1,20018329,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018329.pdf
josh-gottheimer,Josh Gottheimer,NJ05,TWLO,Stock,Long,2021-02-24,2021-03-16,Closed,20,-8.7,1.1,-9.8,-20.7,-27.8,20018333,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018333.pdf
josh-gottheimer,Josh Gottheimer,NJ05,TWLO,Stock,Long,2025-01-31,2025-04-17,Closed,76,-42,-12.3,-29.8,-33.2,-26.3,20026732,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20026732.pdf
josh-gottheimer,Josh Gottheimer,NJ05,TWLO,Stock,Long,2026-05-04,2026-09-14,Open · latest mark,133,22.3,6.2,16,4,-0.3,20034693,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2026/20034693.pdf
blake-moore,Blake Moore,UT01,BABA,Stock,Long,2021-02-24,2024-01-19,Closed,1059,-71.9,28.7,-100.6,-15.7,-22.8,20019092,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019092.pdf
blake-moore,Blake Moore,UT01,AMZN,Stock,Long,2021-02-24,2024-01-19,Closed,1059,-1.7,28.7,-30.4,3.1,-4,20019092,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019092.pdf
blake-moore,Blake Moore,UT01,AXP,Stock,Long,2021-02-24,2024-01-19,Closed,1059,36.1,28.7,7.4,13.3,6.2,20019092,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019092.pdf
blake-moore,Blake Moore,UT01,AAPL,Stock,Long,2021-02-24,2024-01-19,Closed,1059,55.3,28.7,26.6,1.4,-5.7,20019092,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019092.pdf
blake-moore,Blake Moore,UT01,BAC,Stock,Long,2021-02-24,2024-01-19,Closed,1059,-4.8,28.7,-33.5,16,8.9,20019092,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019092.pdf
blake-moore,Blake Moore,UT01,BRK-B,Stock,Long,2021-02-24,2024-01-19,Closed,1059,47.7,28.7,19,15.6,8.5,20019092,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019092.pdf
blake-moore,Blake Moore,UT01,FB,Stock,Long,2021-02-24,2026-09-14,Open · latest mark,445,16.1,109.2,-93,,,20019092,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019092.pdf
blake-moore,Blake Moore,UT01,JNJ,Stock,Long,2021-02-24,2024-01-19,Closed,1059,7.1,28.7,-21.6,5.3,-1.8,20019092,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019092.pdf
blake-moore,Blake Moore,UT01,RTX,Stock,Long,2021-02-24,2024-01-19,Closed,1059,18.5,28.7,-10.3,12.4,5.3,20019092,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019092.pdf
kathy-manning,Kathy Manning,NC06,ILMN,Stock,Long,2021-08-25,2022-06-10,Closed,289,-58.1,-12.3,-45.8,-25,-29.6,20020423,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020423.pdf
kathy-manning,Kathy Manning,NC06,MTCH,Stock,Long,2021-02-24,2022-06-10,Closed,471,-52.3,1.1,-53.4,-10.3,-17.4,20020423,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020423.pdf
kathy-manning,Kathy Manning,NC06,SNAP,Stock,Long,2021-03-25,2022-06-10,Closed,442,-74.2,1.3,-75.5,29.1,20.3,20020423,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020423.pdf
lois-frankel,Lois Frankel,FL21,HPP,Stock,Long,2021-02-25,2023-01-05,Closed,679,-61.2,2.2,-63.4,11.1,1.1,20018420,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018420.pdf
josh-gottheimer,Josh Gottheimer,NJ05,ESTC,Stock,Long,2021-02-25,2021-03-15,Closed,18,-10.3,3.7,-14,-10.3,-20.3,20018333,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018333.pdf
josh-gottheimer,Josh Gottheimer,NJ05,OLLI,Stock,Long,2021-04-09,2022-03-04,Closed,329,-50,6.1,-56.1,-2.3,-7.4,20018699,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018699.pdf
susie-lee,Susie Lee,NV03,BALY,Stock,Long,2021-02-25,2021-05-26,No price match,,,,,,,20018329,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018329.pdf
alan-lowenthal,Alan S. Lowenthal,CA47,VRSK,Stock,Long,2021-02-25,2026-09-14,Open · latest mark,2027,18.2,114.3,-96.2,5.5,-4.5,20018413,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018413.pdf
blake-moore,Blake Moore,UT01,GOOG,Stock,Long,2021-02-25,2024-01-19,Closed,1058,45.7,31.9,13.8,19.8,9.8,20019092,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019092.pdf
blake-moore,Blake Moore,UT01,MSFT,Stock,Long,2021-02-25,2024-01-19,Closed,1058,78.4,31.9,46.5,10.1,0.1,20019092,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019092.pdf
